    5.09476E+03     2.24882E-12     1.24636E-11    -1.60985E-11    -1.74027E-04    -1.97594E-03    -2.00491E-07     2.92666E-06    -2.77163E-09     2.77302E-09     4.05474E-14     8.53656E-07
    5.05363E+03     2.32103E-12     1.28259E-11    -1.65859E-11    -1.63787E-04    -1.97594E-03    -2.04845E-07     3.01445E-06    -2.85476E-09     2.85620E-09     4.47394E-14     8.58507E-07
    5.01284E+03     2.39906E-12     1.32230E-11    -1.71151E-11    -1.54072E-04    -1.97593E-03    -2.09847E-07     3.10403E-06    -2.93958E-09     2.94108E-09     4.87209E-14     8.63110E-07
    4.97237E+03     2.48256E-12     1.36520E-11    -1.76833E-11    -1.44858E-04    -1.97593E-03    -2.15427E-07     3.19566E-06    -3.02634E-09     3.02789E-09     5.20961E-14     8.67474E-07
    4.93223E+03     2.57080E-12     1.41076E-11    -1.82848E-11    -1.36125E-04    -1.97593E-03    -2.21457E-07     3.28954E-06    -3.11524E-09     3.11685E-09     5.45425E-14     8.71611E-07
    4.89242E+03     2.66267E-12     1.45821E-11    -1.89108E-11    -1.27853E-04    -1.97593E-03    -2.27760E-07     3.38584E-06    -3.20643E-09     3.20809E-09     5.58676E-14     8.75530E-07
    4.85292E+03     2.75683E-12     1.50663E-11    -1.95510E-11    -1.20020E-04    -1.97593E-03    -2.34131E-07     3.48465E-06    -3.29999E-09     3.30172E-09     5.60221E-14     8.79241E-07
    4.81375E+03     2.85193E-12     1.55513E-11    -2.01949E-11    -1.12607E-04    -1.97593E-03    -2.40372E-07     3.58599E-06    -3.39594E-09     3.39773E-09     5.51108E-14     8.82753E-07
    4.77489E+03     2.94676E-12     1.60291E-11    -2.08331E-11    -1.05596E-04    -1.97593E-03    -2.46308E-07     3.68981E-06    -3.49424E-09     3.49610E-09     5.33578E-14     8.86074E-07
    4.73634E+03     3.04035E-12     1.64933E-11    -2.14582E-11    -9.89685E-05    -1.97593E-03    -2.51807E-07     3.79600E-06    -3.59479E-09     3.59672E-09     5.11093E-14     8.89213E-07
    4.69811E+03     3.13224E-12     1.69411E-11    -2.20667E-11    -9.27066E-05    -1.97593E-03    -2.56813E-07     3.90444E-06    -3.69747E-09     3.69947E-09     4.87629E-14     8.92180E-07
    4.66019E+03     3.22241E-12     1.73727E-11    -2.26583E-11    -8.67934E-05    -1.97593E-03    -2.61336E-07     4.01499E-06    -3.80215E-09     3.80421E-09     4.67274E-14     8.94981E-07
    4.62257E+03     3.31140E-12     1.77919E-11    -2.32371E-11    -8.12127E-05    -1.97593E-03    -2.65467E-07     4.12752E-06    -3.90870E-09     3.91083E-09     4.53590E-14     8.97625E-07
    4.58525E+03     3.40009E-12     1.82047E-11    -2.38099E-11    -7.59487E-05    -1.97593E-03    -2.69340E-07     4.24197E-06    -4.01707E-09     4.01927E-09     4.49099E-14     9.00118E-07
    4.54824E+03     3.48977E-12     1.86197E-11    -2.43866E-11    -7.09861E-05    -1.97593E-03    -2.73149E-07     4.35831E-06    -4.12723E-09     4.12951E-09     4.55120E-14     9.02469E-07
    4.51152E+03     3.58176E-12     1.90455E-11    -2.49771E-11    -6.63105E-05    -1.97593E-03    -2.77078E-07     4.47663E-06    -4.23927E-09     4.24162E-09     4.71313E-14     9.04684E-07
    4.47510E+03     3.67742E-12     1.94910E-11    -2.55917E-11    -6.19075E-05    -1.97593E-03    -2.81316E-07     4.59706E-06    -4.35331E-09     4.35573E-09     4.95932E-14     9.06769E-07
    4.43898E+03     3.77775E-12     1.99623E-11    -2.62378E-11    -5.77638E-05    -1.97593E-03    -2.85991E-07     4.71981E-06    -4.46953E-09     4.47203E-09     5.26235E-14     9.08732E-07
    4.40314E+03     3.88347E-12     2.04639E-11    -2.69210E-11    -5.38663E-05    -1.97593E-03    -2.91188E-07     4.84511E-06    -4.58818E-09     4.59075E-09     5.58432E-14     9.10578E-07
    4.36760E+03     3.99476E-12     2.09963E-11    -2.76422E-11    -5.02023E-05    -1.97593E-03    -2.96910E-07     4.97323E-06    -4.70950E-09     4.71215E-09     5.88733E-14     9.12314E-07
    4.33234E+03     4.11126E-12     2.15567E-11    -2.83985E-11    -4.67602E-05    -1.97593E-03    -3.03082E-07     5.10442E-06    -4.83371E-09     4.83644E-09     6.13927E-14     9.13944E-07
    4.29737E+03     4.23224E-12     2.21397E-11    -2.91842E-11    -4.35287E-05    -1.97593E-03    -3.09582E-07     5.23886E-06    -4.96102E-09     4.96383E-09     6.31617E-14     9.15475E-07
    4.26268E+03     4.35669E-12     2.27384E-11    -2.99911E-11    -4.04963E-05    -1.97592E-03    -3.16247E-07     5.37672E-06    -5.09156E-09     5.09445E-09     6.40659E-14     9.16911E-07
    4.22827E+03     4.48346E-12     2.33449E-11    -3.08106E-11    -3.76526E-05    -1.97592E-03    -3.22903E-07     5.51807E-06    -5.22540E-09     5.22838E-09     6.41382E-14     9.18258E-07
    4.19414E+03     4.61150E-12     2.39521E-11    -3.16342E-11    -3.49875E-05    -1.97592E-03    -3.29396E-07     5.66292E-06    -5.36256E-09     5.36563E-09     6.35512E-14     9.19520E-07
    4.16028E+03     4.74001E-12     2.45548E-11    -3.24558E-11    -3.24913E-05    -1.97592E-03    -3.35613E-07     5.81123E-06    -5.50299E-09     5.50615E-09     6.25848E-14     9.20702E-07
    4.12670E+03     4.86861E-12     2.51505E-11    -3.32723E-11    -3.01547E-05    -1.97592E-03    -3.41505E-07     5.96292E-06    -5.64663E-09     5.64988E-09     6.15747E-14     9.21809E-07
    4.09338E+03     4.99740E-12     2.57400E-11    -3.40844E-11    -2.79689E-05    -1.97592E-03    -3.47093E-07     6.11792E-06    -5.79340E-09     5.79674E-09     6.08581E-14     9.22844E-07
    4.06034E+03     5.12693E-12     2.63272E-11    -3.48963E-11    -2.59255E-05    -1.97592E-03    -3.52464E-07     6.27619E-06    -5.94326E-09     5.94670E-09     6.07073E-14     9.23811E-07
    4.02756E+03     5.25810E-12     2.69179E-11    -3.57147E-11    -2.40164E-05    -1.97592E-03    -3.57749E-07     6.43771E-06    -6.09620E-09     6.09974E-09     6.12941E-14     9.24715E-07
    3.99505E+03     5.39211E-12     2.75199E-11    -3.65486E-11    -2.22339E-05    -1.97592E-03    -3.63115E-07     6.60256E-06    -6.25230E-09     6.25594E-09     6.26604E-14     9.25559E-07
    3.96280E+03     5.53003E-12     2.81402E-11    -3.74061E-11    -2.05708E-05    -1.97592E-03    -3.68710E-07     6.77088E-06    -6.41169E-09     6.41543E-09     6.46910E-14     9.26346E-07
    3.93081E+03     5.67289E-12     2.87850E-11    -3.82948E-11    -1.90200E-05    -1.97591E-03    -3.74665E-07     6.94287E-06    -6.57455E-09     6.57838E-09     6.71796E-14     9.27080E-07
    3.89908E+03     5.82129E-12     2.94580E-11    -3.92191E-11    -1.75750E-05    -1.97591E-03    -3.81044E-07     7.11878E-06    -6.74111E-09     6.74505E-09     6.98142E-14     9.27764E-07
    3.86761E+03     5.97536E-12     3.01595E-11    -4.01797E-11    -1.62293E-05    -1.97591E-03    -3.87847E-07     7.29886E-06    -6.91164E-09     6.91568E-09     7.22892E-14     9.28401E-07
    3.83639E+03     6.13482E-12     3.08869E-11    -4.11742E-11    -1.49772E-05    -1.97591E-03    -3.95007E-07     7.48335E-06    -7.08634E-09     7.09049E-09     7.43420E-14     9.28994E-07
    3.80542E+03     6.29901E-12     3.16356E-11    -4.21971E-11    -1.38128E-05    -1.97591E-03    -4.02413E-07     7.67247E-06    -7.26541E-09     7.26968E-09     7.58132E-14     9.29545E-07
    3.77470E+03     6.46704E-12     3.23992E-11    -4.32417E-11    -1.27307E-05    -1.97591E-03    -4.09923E-07     7.86634E-06    -7.44900E-09     7.45338E-09     7.66563E-14     9.30057E-07
    3.74423E+03     6.63805E-12     3.31718E-11    -4.43008E-11    -1.17259E-05    -1.97590E-03    -4.17402E-07     8.06506E-06    -7.63717E-09     7.64166E-09     7.69782E-14     9.30532E-07
    3.71400E+03     6.81136E-12     3.39487E-11    -4.53691E-11    -1.07935E-05    -1.97590E-03    -4.24749E-07     8.26865E-06    -7.82996E-09     7.83457E-09     7.69736E-14     9.30973E-07
    3.68402E+03     6.98657E-12     3.47273E-11    -4.64434E-11    -9.92891E-06    -1.97590E-03    -4.31909E-07     8.47711E-06    -8.02735E-09     8.03208E-09     7.69190E-14     9.31381E-07
    3.65428E+03     7.16384E-12     3.55085E-11    -4.75247E-11    -9.12776E-06    -1.97590E-03    -4.38902E-07     8.69042E-06    -8.22934E-09     8.23419E-09     7.70774E-14     9.31760E-07
    3.62478E+03     7.34365E-12     3.62955E-11    -4.86164E-11    -8.38597E-06    -1.97590E-03    -4.45800E-07     8.90860E-06    -8.43594E-09     8.44092E-09     7.76758E-14     9.32110E-07
    3.59552E+03     7.52684E-12     3.70937E-11    -4.97248E-11    -7.69965E-06    -1.97589E-03    -4.52717E-07     9.13173E-06    -8.64723E-09     8.65233E-09     7.88230E-14     9.32435E-07
    3.56650E+03     7.71437E-12     3.79092E-11    -5.08570E-11    -7.06515E-06    -1.97589E-03    -4.59784E-07     9.35992E-06    -8.86331E-09     8.86854E-09     8.05174E-14     9.32734E-07
    3.53771E+03     7.90717E-12     3.87477E-11    -5.20198E-11    -6.47900E-06    -1.97589E-03    -4.67116E-07     9.59337E-06    -9.08437E-09     9.08974E-09     8.26242E-14     9.33011E-07
    3.50915E+03     8.10588E-12     3.96129E-11    -5.32177E-11    -5.93795E-06    -1.97589E-03    -4.74785E-07     9.83232E-06    -9.31065E-09     9.31614E-09     8.49423E-14     9.33266E-07
    3.48082E+03     8.31080E-12     4.05063E-11    -5.44528E-11    -5.43895E-06    -1.97589E-03    -4.82813E-07     1.00770E-05    -9.54237E-09     9.54801E-09     8.72306E-14     9.33501E-07
    3.45272E+03     8.52183E-12     4.14266E-11    -5.57239E-11    -4.97910E-06    -1.97588E-03    -4.91161E-07     1.03278E-05    -9.77980E-09     9.78557E-09     8.92701E-14     9.33718E-07
    3.42485E+03     8.73856E-12     4.23705E-11    -5.70275E-11    -4.55569E-06    -1.97588E-03    -4.99750E-07     1.05847E-05    -1.00231E-08     1.00290E-08     9.09282E-14     9.33917E-07
    3.39720E+03     8.96039E-12     4.33337E-11    -5.83587E-11    -4.16617E-06    -1.97588E-03    -5.08475E-07     1.08481E-05    -1.02725E-08     1.02786E-08     9.21582E-14     9.34100E-07
    3.36978E+03     9.18668E-12     4.43114E-11    -5.97121E-11    -3.80816E-06    -1.97587E-03    -5.17232E-07     1.11181E-05    -1.05282E-08     1.05344E-08     9.30403E-14     9.34268E-07
    3.34258E+03     9.41702E-12     4.53007E-11    -6.10844E-11    -3.47938E-06    -1.97587E-03    -5.25952E-07     1.13947E-05    -1.07901E-08     1.07965E-08     9.37372E-14     9.34422E-07
    3.31560E+03     9.65125E-12     4.63003E-11    -6.24739E-11    -3.17768E-06    -1.97587E-03    -5.34607E-07     1.16780E-05    -1.10584E-08     1.10649E-08     9.44665E-14     9.34564E-07
    3.28883E+03     9.88962E-12     4.73115E-11    -6.38823E-11    -2.90119E-06    -1.97586E-03    -5.43224E-07     1.19680E-05    -1.13331E-08     1.13397E-08     9.54247E-14     9.34693E-07
    3.26228E+03     1.01327E-11     4.83378E-11    -6.53132E-11    -2.64807E-06    -1.97586E-03    -5.51873E-07     1.22650E-05    -1.16143E-08     1.16211E-08     9.67362E-14     9.34811E-07
    3.23595E+03     1.03811E-11     4.93836E-11    -6.67723E-11    -2.41660E-06    -1.97586E-03    -5.60651E-07     1.25690E-05    -1.19021E-08     1.19091E-08     9.84356E-14     9.34919E-07
    3.20982E+03     1.06358E-11     5.04541E-11    -6.82653E-11    -2.20517E-06    -1.97585E-03    -5.69657E-07     1.28802E-05    -1.21968E-08     1.22040E-08     1.00462E-13     9.35017E-07
    3.18391E+03     1.08974E-11     5.15521E-11    -6.97961E-11    -2.01224E-06    -1.97585E-03    -5.78947E-07     1.31989E-05    -1.24987E-08     1.25060E-08     1.02660E-13     9.35106E-07
    3.15821E+03     1.11661E-11     5.26797E-11    -7.13670E-11    -1.83642E-06    -1.97584E-03    -5.88550E-07     1.35254E-05    -1.28078E-08     1.28154E-08     1.04877E-13     9.35187E-07
    3.13272E+03     1.14420E-11     5.38363E-11    -7.29780E-11    -1.67639E-06    -1.97584E-03    -5.98450E-07     1.38600E-05    -1.31246E-08     1.31323E-08     1.06938E-13     9.35261E-07
    3.10743E+03     1.17249E-11     5.50197E-11    -7.46265E-11    -1.53098E-06    -1.97583E-03    -6.08582E-07     1.42028E-05    -1.34493E-08     1.34572E-08     1.08741E-13     9.35328E-07
    3.08234E+03     1.20143E-11     5.62259E-11    -7.63083E-11    -1.39903E-06    -1.97583E-03    -6.18854E-07     1.45542E-05    -1.37820E-08     1.37901E-08     1.10278E-13     9.35388E-07
    3.05746E+03     1.23098E-11     5.74525E-11    -7.80206E-11    -1.27950E-06    -1.97582E-03    -6.29210E-07     1.49143E-05    -1.41230E-08     1.41313E-08     1.11625E-13     9.35442E-07
    3.03278E+03     1.26113E-11     5.86976E-11    -7.97615E-11    -1.17142E-06    -1.97582E-03    -6.39603E-07     1.52832E-05    -1.44724E-08     1.44809E-08     1.12917E-13     9.35490E-07
    3.00830E+03     1.29189E-11     5.99610E-11    -8.15305E-11    -1.07389E-06    -1.97581E-03    -6.50022E-07     1.56611E-05    -1.48303E-08     1.48390E-08     1.14301E-13     9.35533E-07
    2.98401E+03     1.32328E-11     6.12453E-11    -8.33307E-11    -9.86077E-07    -1.97580E-03    -6.60520E-07     1.60482E-05    -1.51969E-08     1.52057E-08     1.15897E-13     9.35572E-07
    2.95993E+03     1.35538E-11     6.25537E-11    -8.51661E-11    -9.07211E-07    -1.97580E-03    -6.71163E-07     1.64447E-05    -1.55723E-08     1.55814E-08     1.17767E-13     9.35606E-07
    2.93603E+03     1.38825E-11     6.38900E-11    -8.70410E-11    -8.36583E-07    -1.97579E-03    -6.82018E-07     1.68507E-05    -1.59568E-08     1.59661E-08     1.19876E-13     9.35636E-07
    2.91233E+03     1.42195E-11     6.52574E-11    -8.89596E-11    -7.73538E-07    -1.97578E-03    -6.93150E-07     1.72667E-05    -1.63507E-08     1.63602E-08     1.22140E-13     9.35663E-07
    2.88882E+03     1.45650E-11     6.66570E-11    -9.09233E-11    -7.17474E-07    -1.97577E-03    -7.04569E-07     1.76928E-05    -1.67543E-08     1.67640E-08     1.24418E-13     9.35685E-07
    2.86550E+03     1.49192E-11     6.80885E-11    -9.29322E-11    -6.67837E-07    -1.97577E-03    -7.16258E-07     1.81295E-05    -1.71678E-08     1.71777E-08     1.26596E-13     9.35705E-07
    2.84237E+03     1.52820E-11     6.95511E-11    -9.49855E-11    -6.24118E-07    -1.97576E-03    -7.28189E-07     1.85769E-05    -1.75915E-08     1.76017E-08     1.28650E-13     9.35722E-07
    2.81943E+03     1.56531E-11     7.10417E-11    -9.70800E-11    -5.85851E-07    -1.97575E-03    -7.40281E-07     1.90355E-05    -1.80258E-08     1.80362E-08     1.30535E-13     9.35736E-07
    2.79667E+03     1.60324E-11     7.25591E-11    -9.92143E-11    -5.52605E-07    -1.97574E-03    -7.52507E-07     1.95054E-05    -1.84707E-08     1.84814E-08     1.32324E-13     9.35747E-07
    2.77409E+03     1.64201E-11     7.41032E-11    -1.01389E-10    -5.23992E-07    -1.97573E-03    -7.64852E-07     1.99868E-05    -1.89267E-08     1.89375E-08     1.34138E-13     9.35756E-07
    2.75170E+03     1.68161E-11     7.56740E-11    -1.03603E-10    -4.99654E-07    -1.97572E-03    -7.77311E-07     2.04800E-05    -1.93937E-08     1.94048E-08     1.36044E-13     9.35762E-07
    2.72948E+03     1.72211E-11     7.72743E-11    -1.05860E-10    -4.79269E-07    -1.97571E-03    -7.89936E-07     2.09852E-05    -1.98722E-08     1.98836E-08     1.38135E-13     9.35767E-07
    2.70745E+03     1.76356E-11     7.89069E-11    -1.08165E-10    -4.62541E-07    -1.97570E-03    -8.02779E-07     2.15028E-05    -2.03624E-08     2.03740E-08     1.40414E-13     9.35770E-07
    2.68559E+03     1.80600E-11     8.05741E-11    -1.10519E-10    -4.49206E-07    -1.97569E-03    -8.15877E-07     2.20331E-05    -2.08645E-08     2.08764E-08     1.42823E-13     9.35770E-07
    2.66392E+03     1.84949E-11     8.22783E-11    -1.12926E-10    -4.39025E-07    -1.97567E-03    -8.29271E-07     2.25764E-05    -2.13790E-08     2.13912E-08     1.45291E-13     9.35769E-07
    2.64241E+03     1.89403E-11     8.40188E-11    -1.15385E-10    -4.31784E-07    -1.97566E-03    -8.42929E-07     2.31331E-05    -2.19062E-08     2.19186E-08     1.47718E-13     9.35766E-07
    2.62108E+03     1.93964E-11     8.57955E-11    -1.17897E-10    -4.27290E-07    -1.97565E-03    -8.56842E-07     2.37035E-05    -2.24464E-08     2.24591E-08     1.50059E-13     9.35762E-07
    2.59992E+03     1.98632E-11     8.76078E-11    -1.20461E-10    -4.25370E-07    -1.97563E-03    -8.70982E-07     2.42880E-05    -2.29999E-08     2.30129E-08     1.52327E-13     9.35756E-07
    2.57893E+03     2.03406E-11     8.94543E-11    -1.23076E-10    -4.25876E-07    -1.97562E-03    -8.85309E-07     2.48869E-05    -2.35671E-08     2.35804E-08     1.54550E-13     9.35748E-07
    2.55812E+03     2.08288E-11     9.13347E-11    -1.25741E-10    -4.28671E-07    -1.97560E-03    -8.99808E-07     2.55006E-05    -2.41482E-08     2.41618E-08     1.56807E-13     9.35740E-07
    2.53747E+03     2.13279E-11     9.32497E-11    -1.28458E-10    -4.33637E-07    -1.97558E-03    -9.14482E-07     2.61293E-05    -2.47437E-08     2.47575E-08     1.59169E-13     9.35729E-07
    2.51698E+03     2.18388E-11     9.52032E-11    -1.31232E-10    -4.40673E-07    -1.97557E-03    -9.29406E-07     2.67734E-05    -2.53536E-08     2.53678E-08     1.61638E-13     9.35718E-07
    2.49666E+03     2.23617E-11     9.71955E-11    -1.34062E-10    -4.49693E-07    -1.97555E-03    -9.44572E-07     2.74333E-05    -2.59786E-08     2.59931E-08     1.64232E-13     9.35705E-07
